"consumo_energia","num_moradores","area_m2","temperatura_media","renda_familiar","uso_ar_condicionado","tipo_construcao","equipamentos_eletro","potencia_total_equipamentos"
276.976811280458,6,170.628256970519,22.5421495525531,3706.82090608071,"Sim","Casa",10,10.8407097861839
219.284223956455,3,120.769815512674,23.3514932978213,5778.62516142329,"Não","Casa",9,12.3025415847411
212.14632691036,2,102.290785149572,19.1357782764439,6157.46615854477,"Não","Casa",9,9.30574935291437
233.822950087083,3,161.460654096578,20.4619793670536,739.583910232954,"Não","Casa",5,6.58560485016882
194.720570491907,3,120.95704010023,18.5080365914044,7905.00843332504,"Não","Apartamento",12,15.9563152303012
206.736598640738,1,89.9247991793273,17.9180938654528,9654.67090561851,"Sim","Casa",5,7.18846590086554
283.977504846046,6,91.3300477496628,18.6136950622508,6694.99574978429,"Sim","Apartamento",15,14.7671854211698
210.142066481314,2,134.716970292102,21.7826709716032,663.743795555552,"Sim","Casa",8,11.6461347717234
209.786649754704,2,84.6174788285715,21.5221860022608,5629.87071726777,"Sim","Apartamento",13,13.5355098729761
274.034765026808,2,166.702632777265,19.7451795395157,4774.89163120603,"Não","Casa",18,23.2265286036118
218.574709870912,4,92.872169845543,20.5544141010478,3922.7767412772,"Sim","Casa",10,13.4836518773231
294.785988649523,6,74.9189129121971,21.7994234828462,8648.23575143685,"Sim","Casa",10,9.55018656190708
211.097524609333,1,73.0548791096761,23.32497208121,2960.16024968406,"Não","Casa",14,16.2967756669442
246.872975894533,5,90.1748204911887,21.3613805212923,4798.5223340314,"Sim","Casa",12,15.5769117308691
237.910400737883,5,136.725844670103,20.747658029881,7268.05835375332,"Não","Apartamento",11,10.8151644870894
150.194887043038,3,62.0166138204309,19.0649271332117,2112.42973696057,"Sim","Casa",6,6.83039114343237
268.64209592152,6,105.357619767455,23.3915934517908,5532.05974291218,"Não","Casa",14,15.1566035099942
240.640525771312,3,117.879079224369,19.7888218550397,5510.01545475759,"Sim","Apartamento",11,15.9848875349199
264.999098590758,6,77.4123824094826,17.9018138697874,4143.2407750977,"Sim","Casa",5,6.86765200780207
287.875709298655,5,125.686453704691,26.3478464263952,5460.94822034227,"Não","Casa",12,16.6332102977864
129.24482441851,1,41.3269859004507,19.1968538366237,7303.97327643996,"Não","Casa",5,4.97132472879811
183.471075554317,4,69.6916819835635,22.4013764724277,5478.23195156261,"Não","Casa",6,10.9899274055246
277.034919065417,2,166.282688492298,24.8231146985064,5699.88685343921,"Sim","Apartamento",10,10.8632439214421
337.743925786659,5,170.436909438213,23.3744165102144,6433.91515647798,"Sim","Casa",6,8.48096777481551
342.487117111698,6,151.293050064053,20.6152105311398,8117.25796468236,"Sim","Casa",12,13.5728129033327
319.128965804759,4,196.229133139815,26.7524412884111,6301.96400847883,"Sim","Casa",11,10.7246397771154
209.268019333216,6,103.146614614084,20.1619030068298,3506.69421920737,"Não","Apartamento",11,15.3224893209074
297.477816321261,5,172.32137988182,17.603850364182,10240.3866463221,"Não","Casa",9,10.3061108311841
180.928936384618,1,85.7562127344646,23.9456194313449,6722.98593346137,"Não","Casa",14,15.648187697529
287.506625750094,2,147.280003294376,24.0522759969362,7593.31000808411,"Sim","Casa",11,13.0626133669241
251.188787056055,3,69.2011380707223,24.5819624174987,6370.13760594025,"Não","Casa",18,20.6628174397942
254.030916114353,1,136.149252492675,19.3094040696994,7012.84996361076,"Sim","Apartamento",11,13.9953300173708
146.077928205891,1,55.5858042186437,20.75964360349,4345.61831038751,"Não","Apartamento",9,13.284733679446
235.937285241844,3,70.3710540715869,29.728849083226,3561.85948638977,"Sim","Casa",11,11.3321848194905
190.486648608189,2,84.8357796328861,21.2760772615082,8466.11033433301,"Não","Apartamento",4,2.37497910876183
222.166046600536,4,97.8269849229113,24.9594620300564,4984.70953433623,"Não","Casa",10,12.245960532348
251.859902701836,5,125.775034369032,21.6885396047415,6132.96531475166,"Não","Casa",12,15.0824795226114
NA,3,114.307870432398,20.5134266007507,7932.75066582388,"Sim","Casa",14,16.2100949096188
275.144122902941,4,160.010552314976,15.4451079437316,4348.76199963849,"Sim","Casa",11,11.9671458611804
280.380198103456,5,164.633924832542,18.5935781754421,7250.62361798359,"Não","Casa",13,16.1570785202484
248.500897700896,3,145.817198866424,16.9107324943639,4898.63121038841,"Sim","Apartamento",14,17.9715609395133
258.313458566738,1,107.700353043748,18.4930988274328,4854.76162090135,"Sim","Casa",11,12.1693562208096
280.942787125405,6,120.288112063276,23.7508477559236,4736.98912270399,"Sim","Casa",9,9.25338076854262
314.090547550355,5,115.672037393475,24.1785699201695,8558.06037739825,"Sim","Apartamento",11,14.0906792088076
285.349330518005,2,150.031991922065,21.8403284990546,8632.99670655155,"Sim","Casa",11,12.1772415454338
276.889199037726,4,117.769791426612,19.8829683911205,NA,"Sim","Casa",10,12.2633465944117
226.971508155963,2,97.4283230701187,23.4324423250699,7168.33281694857,"Não","Apartamento",8,10.2007366664595
229.469680006134,1,136.552253483588,18.9932303305577,1595.78951035353,"Sim","Casa",11,13.9401888419243
211.632363596547,5,54.6534983580167,21.4884868115086,7160.51327037139,"Sim","Casa",7,7.71178743548601
301.259855008252,6,122.775334219267,21.4010911858854,9870.48945824468,"Sim","Apartamento",11,13.0338710054619
219.762578365621,2,99.3870126526232,27.1590646015321,6345.94942667481,"Não","Casa",8,8.71231992471001
239.438415879364,5,109.494824181505,24.7365298030959,2170.2368854744,"Não","Casa",11,11.0620819325598
274.703357559511,6,137.997997460199,19.5065002235423,8343.96708215967,"Não","Casa",14,15.9525730081106
231.524578044297,1,126.973212819326,23.9089299271826,6873.49913892442,"Sim","Casa",10,13.3892694359606
246.507082691993,1,138.748170442509,19.713685636361,4867.22256241873,"Sim","Apartamento",18,21.9663673259543
248.831459857901,6,120.833828351583,21.217922866536,3342.92111574595,"Sim","Apartamento",13,15.1978113635938
185.48073715549,2,94.8365210764826,23.8271035744942,5417.92347806782,"Não","Casa",11,13.0611247622214
248.996303487026,6,89.4656825995383,14.8501925652504,7002.12695898183,"Sim","Casa",14,18.7572355642039
241.865515426135,4,118.565936570888,22.9076028049863,3192.06985500698,"Não","Casa",13,18.09234803615
284.491158020313,2,180.667346088149,20.4047789267563,5546.77715768318,"Sim","Casa",7,8.6801090562186
189.046042606765,1,69.0710660048263,19.9869183869004,7199.73201802854,"Não","Casa",6,6.79815044945486
216.152473411515,1,125.051485266875,16.560283895996,4200.08650054636,"Sim","Casa",9,13.017662524209
230.60800385444,1,104.333011782208,22.3702902017133,7527.20583298772,"Sim","Apartamento",10,11.2702111225372
186.042772550696,4,98.0462988027716,19.2002824452827,6507.23632057642,"Não","Casa",11,13.4132682527869
267.107400522276,1,136.693635531091,27.0078472974154,6806.58008291716,"Sim","Casa",4,3.770940661832
274.659779196921,3,112.78311954231,22.8745518970129,6293.28192735942,"Sim","Casa",10,10.483235030268
239.307705500543,2,160.967630122533,19.1335527904453,2539.17756148234,"Sim","Casa",11,11.5195883570217
234.493415122872,1,96.6376815572967,23.3023495597059,9198.68268791101,"Sim","Apartamento",11,14.2413901951318
146.360904911554,1,67.7053033315094,22.200964707582,5887.7335756608,"Não","Apartamento",8,10.3346900694193
280.797925959201,5,83.6513254167757,25.3287526321921,10161.6997102842,"Sim","Casa",5,4.74791177148164
249.515364198843,5,83.3860269196051,25.767954381456,5150.01164004149,"Sim","Casa",10,10.957806911683
211.308363216217,4,141.939174617501,18.9175089469496,5631.12398000624,"Não","Apartamento",9,11.6648784510953
267.953209273129,6,123.539077048991,23.1091310808506,8354.41578850409,"Não","Casa",8,9.1550245078364
265.785760969842,4,138.169775296195,19.3097241323438,9229.06557351789,"Sim","Apartamento",6,6.74329628393
273.120039620008,4,127.65780752848,22.507571972008,4641.79897886264,"Sim","Casa",13,16.5800890352971
223.576190858284,5,148.180294953108,25.0111188875563,5270.61747819112,"Não","Casa",7,8.48689569626479
283.818920178077,4,155.699824364598,25.6315238368642,5175.43467697894,"Sim","Casa",8,10.5467354279478
243.270433747912,1,148.562483385206,18.8811646783492,7573.5624354816,"Sim","Apartamento",5,3.85010202009811
240.912781896469,3,107.150959137543,20.218292528473,7124.90021970595,"Sim","Casa",8,10.0446220937787
186.56378917294,5,93.809397650213,16.3973051485949,4961.98378200361,"Não","Casa",7,8.9454201720502
227.961550614681,4,136.195017728132,24.0704427434781,3983.31762831184,"Não","Casa",8,10.5325011268565
216.435863189676,2,147.750978628688,24.1372680896473,6298.46244358169,"Não","Casa",5,5.57230995762382
230.372574726394,6,90.9522410690432,23.8467263297607,5875.41899282955,"Não","Apartamento",12,17.2929637563521
262.546217333666,1,144.809863027349,22.8637471358469,7876.24120403623,"Sim","Casa",10,14.2421431534433
272.978140603231,4,99.1648663488811,22.9336248917977,3184.54733008372,"Sim","Casa",8,9.06512564948929
240.224025407528,1,112.256101584137,20.7224816704027,7061.1721939764,"Sim","Casa",5,5.05734846085826
235.478496495006,3,104.71465776602,19.7698116948578,7971.75398474223,"Sim","Apartamento",8,11.3069062833897
202.923671333422,1,107.7264808199,21.0118210095202,6884.43592166849,"Sim","Casa",9,10.1497620853225
180.3688256836,3,40.3400447363507,28.9467393727816,4046.12187843525,"Sim","Casa",12,14.8236940498694
255.049690765172,3,127.555893868763,22.857714175223,3439.49534148332,"Sim","Casa",8,8.74860541053305
209.818137123248,2,92.0534626877956,21.0136984451589,8065.02600600044,"Não","Apartamento",5,5.66282265969932
317.284747811225,3,101.196406113728,22.919566520038,10095.8893860543,"Sim","Apartamento",12,13.9096671224523
252.973792227002,6,86.941908544654,20.6783125570953,3595.47662839493,"Sim","Apartamento",7,10.0448103369672
245.732989960345,4,116.256766844866,25.8805582831814,6791.76657747301,"Não","Casa",9,8.42027347852641
236.408716293527,2,111.317505538166,24.5604717570735,3932.44659714845,"Sim","Casa",8,7.7404464838132
236.270424337936,1,148.337563761276,16.1019119536501,4252.72420174844,"Sim","Apartamento",10,12.5157699402057
285.309120022684,5,141.305321375861,20.234902951523,7552.5281774289,"Sim","Apartamento",11,14.5778572222171
233.548214615369,3,134.993663622452,17.7055293144915,3937.53716845664,"Sim","Apartamento",7,8.41651438704471
217.630919286577,4,58.0274333968698,22.005141668384,3888.49950033618,"Sim","Casa",7,8.83126136230122
210.662487687734,5,129.401688581164,21.9463528631214,7982.8570648379,"Não","Apartamento",9,13.3736268564464
218.668545373639,6,61.8478129896504,24.4451734136578,5041.16735584448,"Não","Apartamento",18,22.0070862485096
287.242420105034,5,191.312410283831,18.4951247345958,5505.13830315467,"Sim","Apartamento",7,10.4487196563024
278.211670845139,6,122.857726894734,18.2111929876367,5970.3492041286,"Sim","Casa",10,10.6813870036178
260.695567794926,4,83.1522042276579,21.1781508171027,4725.95218658106,"Sim","Casa",14,17.7669519566609
265.730299814939,6,119.986416081279,17.1726684784984,7234.93260117971,"Sim","Casa",13,13.9296897971445
225.762864078286,1,125.448699930138,24.5558821810811,5907.32415785558,"Não","Casa",10,12.3471164875029
261.041852798899,1,151.773889366839,20.7077523857548,5949.50799453271,"Sim","Casa",9,10.4073564784863
274.879700920754,4,154.97381065596,17.8941307636653,7643.85627390691,"Não","Apartamento",10,11.4606219669941
198.617822406631,6,5.24421690766393,20.8933317102458,6300.68728521525,"Sim","Casa",8,11.1167521705482
270.104474958203,3,149.202379762009,24.0587091952465,6881.6393002371,"Não","Apartamento",10,11.9782864014793
208.113241690848,5,63.7587255111647,25.7594351654253,3179.23377513502,"Não","Casa",13,14.6412320701065
235.613818217235,2,140.889023714154,26.0593032890258,5859.14792996823,"Não","Casa",8,12.5972369180217
228.536833263761,1,73.4487238284231,23.1807527000328,5356.92488637424,"Sim","Casa",13,18.7557418774773
252.143101700145,4,113.4839172982,23.2564785465982,6857.76131535337,"Sim","Apartamento",12,12.9761817631936
205.044550625365,4,126.010021406796,23.7632454364435,6294.6738957641,"Não","Casa",12,15.9051358669306
323.718051150843,6,187.333801320147,28.0864482736365,6178.32433662149,"Sim","Casa",12,15.5477176221916
244.158453187317,4,102.055954930503,18.7816339734395,5782.3514647343,"Sim","Apartamento",8,10.1233582357305
288.017489594133,3,191.291965562425,23.4412508061386,2530.03412036873,"Sim","Casa",12,15.0098788294296
214.017800083616,2,77.3143428977909,20.9179690219411,7537.77309013074,"Sim","Apartamento",11,14.9587211371268
193.048921123232,2,107.470111065752,25.6805847440819,5361.91842979064,"Não","Apartamento",19,25.07292571759
217.481376791772,3,99.8429959967143,27.2923669621954,5434.10200746374,"Sim","Casa",10,9.8664444051316
215.466999386198,5,91.820761812458,16.541089279963,4300.13435092572,"Sim","Casa",12,14.1958384082807
263.176613643151,6,135.010275931607,17.0401737899186,6577.05182436998,"Sim","Apartamento",12,14.3293543472791
213.792596273418,4,134.873382919196,20.3644694041755,8740.79716919962,"Não","Apartamento",10,14.8034186671682
173.796600557073,3,51.2320275785852,21.8940840612439,5718.76816206549,"Não","Casa",9,11.8512618891546
248.496308408828,3,91.1248270642783,19.7725000739689,6721.05030342407,"Sim","Apartamento",13,14.1444678422424
158.072899045296,1,69.4248117092148,20.9722509454793,3125.99883950354,"Não","Apartamento",9,11.7063015482298
292.387202279804,5,156.62777574862,19.8969414079244,4145.69771729463,"Não","Casa",14,14.1701150872084
337.395060908958,5,145.768678926845,28.2167860826375,4929.30058988195,"Sim","Casa",16,20.0586292016479
215.709741729715,1,134.853752079105,19.4233792611057,7856.44104704479,"Não","Casa",8,10.4450309721231
267.570043828147,1,176.889471088891,21.3066857640895,6269.7861969845,"Sim","Casa",8,12.3177258491902
255.571399034376,1,121.375285183892,21.4357828764035,5946.16150805499,"Não","Casa",9,10.7834665966642
286.026601376512,5,129.696625078557,25.6673336643604,5076.83133320909,"Sim","Casa",16,20.1526409947465
176.694766769201,5,87.0824033595641,20.3885010582981,2985.29468453898,"Não","Casa",8,10.0095232664277
252.874411164534,4,183.576601658373,18.1835723081179,6827.42121402028,"Não","Apartamento",6,6.19021630193221
282.888187273918,2,113.741241604708,25.3933549546019,8024.7183248167,"Sim","Casa",13,14.8086374662096
275.899206808761,6,102.381918624981,26.0614402459489,5446.16451890177,"Sim","Apartamento",13,13.9052136871322
275.92420546862,2,105.473788132419,16.7484089195122,4992.81476903311,"Sim","Casa",12,15.2701570826756
245.371027254546,4,186.874485034303,21.1342655822834,4577.85326959093,"Não","Apartamento",15,18.3828784645291
218.335620444649,2,88.353235368418,21.7015662832383,4197.32038085801,"Sim","Apartamento",9,9.63721812878884
272.508576356198,6,133.96223641926,21.8768051502107,7402.35388766512,"Sim","Casa",11,11.5424659934443
245.280947938475,1,114.197446918498,20.7199557704889,10597.984804927,"Sim","Casa",12,13.1074443472004
205.62954447979,3,148.96092526219,19.3638175870082,2648.80313011113,"Não","Casa",8,8.96705020781611
292.148012599912,5,146.028363192061,25.2170254134714,8229.86403836779,"Não","Casa",11,9.66149720338577
225.054129049322,3,87.7363080419161,21.0403250263535,5766.88307462656,"Sim","Apartamento",9,10.8397076249215
159.900539918974,1,48.1166294132259,21.916108029864,5362.83364325454,"Sim","Casa",11,14.557506621839
271.937418264406,2,175.378468254652,19.7398419115314,6254.04645559423,"Não","Casa",8,9.64931773307758
288.933913038235,4,184.302423692977,24.8022379330674,5780.65011569795,"Sim","Casa",8,11.2868003665771
254.744710977823,4,100.512103362822,20.2145478628917,5899.85287667196,"Sim","Casa",14,16.3014841222484
256.494291209314,1,168.826121172759,22.7309029165589,10824.8841529865,"Sim","Casa",6,7.41919090470069
254.534746651905,5,138.783872317998,25.0503595663626,6626.94276335546,"Sim","Casa",10,11.0501808340016
220.571994688839,1,113.093299911979,20.7900092902136,8058.955101339,"Sim","Casa",5,3.40785489243581
250.794143511531,4,141.829528795921,16.6465728099569,4253.80227038786,"Sim","Casa",7,8.87815431038767
192.341526705955,3,119.884297682141,22.1246954691748,4110.84953203129,"Não","Casa",5,6.77626558039101
250.392954407688,4,140.467807192008,18.1988902932818,5141.42623245816,"Sim","Casa",9,11.3595976428383
271.007847653359,5,128.002509825125,26.9054767978487,9591.12374099345,"Sim","Casa",12,12.3559164254884
307.288002319304,5,133.285059636339,24.1054225914477,6912.69055422322,"Sim","Casa",9,9.87604785128762
287.319352046129,6,115.19713120184,21.4447361040584,7105.87552912814,"Sim","Casa",12,12.8276526775757
270.785663529911,4,129.08199249027,21.4758464480859,5128.80125337627,"Sim","Apartamento",9,9.64669439796151
327.35741290493,3,162.952663276584,23.9390165047253,5744.56623333861,"Sim","Casa",15,17.658082699693
232.865407880341,3,142.810929272083,26.0700976192321,6377.32910904654,"Sim","Casa",5,4.96878922993229
213.582975836599,2,133.736546681422,22.4204702713178,2897.1271984227,"Sim","Casa",12,15.5411231467992
299.396788236703,5,127.434396553081,24.2803193306065,7818.46324329257,"Sim","Casa",11,12.7258086250367
318.024837153479,5,119.649619520121,22.3257754026726,3280.28264809293,"Sim","Casa",19,21.7284238771445
182.679660224559,1,75.5860696626486,25.9534342307451,7963.00135662624,"Não","Casa",5,4.93739481450287
267.912046354782,3,93.5937827069249,28.9298339390483,6373.76790460213,"Sim","Casa",10,13.1727207054996
235.390761761003,2,149.957798183795,18.8460390467769,1798.75837442976,"Não","Casa",11,12.0946918677684
265.899377026972,3,126.265635216324,18.3280335400242,8639.12626730432,"Sim","Casa",13,15.7651477695902
207.031638901648,4,104.746703560811,15.4253977571327,5768.51931934538,"Não","Casa",6,7.61863310714051
231.581322177697,2,139.601843851515,22.8736303554149,7394.35809284164,"Sim","Casa",8,8.1113241736261
211.984441459071,5,89.7020295484591,19.8443843873977,7784.41640195817,"Sim","Casa",3,5.559507126571
242.137830205966,3,126.09973523281,25.3207137970289,9042.74401036009,"Não","Casa",11,12.5247702538213
222.328628987665,3,94.9646588230487,16.0343239488191,7514.87773921832,"Não","Casa",15,18.8880799137745
218.880904591614,2,101.242266833146,22.5960112875142,6274.58826450524,"Não","Apartamento",14,14.0440508839611
209.456176405646,2,135.344312447821,23.2260530402981,3666.18748119347,"Não","Apartamento",14,15.5885217908658
248.947511720288,4,102.01952154425,17.6486764787635,7755.8057121936,"Sim","Casa",14,18.9577667602485
228.039942107459,2,117.183707957581,15.5035855331494,6439.25105495461,"Não","Casa",12,13.0767534723
286.615516998304,6,129.378789725563,22.819441912613,8166.89610311965,"Sim","Casa",9,12.961438825242
166.605030019829,1,86.184285686723,17.4457977639707,5366.11235758684,"Não","Apartamento",12,14.6908766731988
277.928223464297,4,191.36716204452,18.6793772001755,5701.50175018489,"Sim","Casa",12,13.6802378978059
232.123863294362,1,151.384059661071,20.378407834129,5172.87126442858,"Sim","Casa",6,7.176574922466
316.660504605643,5,128.934346265645,23.8092007701277,5293.32679077074,"Sim","Casa",14,15.1540876824649
209.953893291472,2,66.3753175099369,17.7938907267672,3850.32556621261,"Sim","Casa",18,20.8517421700271
268.6142750131,5,150.13466796595,19.1994518402676,5557.53473640543,"Não","Casa",15,19.4683316833108
249.691220074395,2,157.326356409274,17.4788882919824,4978.52559563279,"Não","Casa",14,15.2130016178827
223.206735310309,2,135.350554120139,21.0076039609083,9144.13585387868,"Não","Apartamento",7,9.15315360174941
307.006947060147,3,134.243133934397,19.4659994453933,3501.08565606425,"Sim","Casa",13,14.9185447074808
236.597069007425,2,104.493876845762,26.4723025901521,5703.94988942859,"Sim","Casa",7,8.42577886430758
192.451730141523,6,70.2075307818057,22.4450366924822,6003.95786856513,"Não","Casa",2,0.980472561624164
301.192307507695,6,126.720260369124,27.7295262608237,5392.51938262962,"Sim","Casa",10,13.2246306114302
292.17526256735,3,174.217462791347,20.922397382082,4260.2026875851,"Sim","Casa",15,19.5628660170777
270.404025236524,3,125.691772956422,24.2519433253601,6216.77271608748,"Sim","Casa",13,15.7804307253924
192.366634975452,1,85.1122118864559,21.5912483700553,5816.29117121847,"Sim","Casa",13,16.113646502537
277.759159042566,1,210.528643051667,20.342791298035,6254.33804436459,"Sim","Casa",6,5.33334370824069
270.371325350682,6,108.428358998708,26.4782113386909,7837.1490357824,"Sim","Apartamento",11,15.428819564945
327.863719940601,5,136.88249492968,26.0391170098623,8317.33135804932,"Sim","Casa",16,19.3631475468315
221.681225880232,1,146.586027642711,20.4044621408675,7269.02609208555,"Não","Casa",11,14.7146284954256
249.379856521128,5,109.306026050721,18.0692284702046,7035.33142013433,"Não","Casa",8,12.2928847917064
285.228737802925,1,127.472955006432,22.5589286897573,5787.49812497692,"Sim","Apartamento",16,17.370861995238
221.794676305436,2,108.924837783634,27.2764583328319,4745.9020117775,"Não","Apartamento",11,11.5078011776425
238.71303427771,1,121.248931215119,25.2976962293135,6646.99262247207,"Não","Casa",15,19.1882177165996
270.285621415614,3,156.521308782041,15.6785369713301,4241.68835342736,"Sim","Casa",9,12.1642459485802
246.399931015783,3,148.767706293102,15.6319470784296,5418.34305895307,"Não","Casa",11,11.3845834432089
269.802726833849,4,106.918295108777,22.5304460467637,8291.10061607268,"Sim","Casa",8,9.42759250528499
241.774814897051,2,163.194237532824,25.1598095681358,5909.36303193358,"Sim","Apartamento",5,7.05580425996289
231.601651195084,4,144.496779373832,21.5244615387833,4877.50736677618,"Não","Casa",8,10.1422915180104
191.721377215442,3,67.2606814917654,20.2387135029757,4795.22524446552,"Não","Apartamento",12,13.8681549379198
290.626039674497,6,118.558755260961,26.8052720509817,7152.81798655743,"Sim","Casa",8,8.06337182576681
263.106195023117,1,164.833249044169,27.7599911250097,8087.13021310895,"Não","Casa",15,20.7611263986358
202.423080155537,3,25.634398931914,22.3966757514533,6956.33865492931,"Sim","Casa",8,5.93112919902552
270.284282995135,4,104.006339887351,21.4177590900372,8003.81057653828,"Sim","Apartamento",16,17.374342249513
245.715795503129,2,148.562346260249,22.8724926759197,7267.35199595269,"Sim","Casa",11,14.2636714096129
260.231609586401,6,134.077614623521,21.002257404747,5764.81288109786,"Sim","Apartamento",10,14.0815986634586
220.188757716005,5,93.1365192354086,19.3710419960346,5820.16095004069,"Sim","Casa",5,7.07871581751653
241.291326463368,2,136.051482353176,17.2664614286303,5091.08303592207,"Não","Casa",15,19.0975027365101
203.376109019978,1,97.4722246845274,20.6623249330595,9026.98475971826,"Não","Casa",8,9.00945303360218
239.026160519148,2,88.5666930041,23.996249102322,3810.14913679644,"Sim","Casa",3,3.771148671905
229.314734230441,3,53.984419818358,27.7031610433798,7132.48846389378,"Não","Casa",9,13.5260681011172
238.247575801203,3,145.524513516678,21.7819200072696,6733.28631335147,"Sim","Casa",8,11.7580011497221
249.264769164018,2,127.235595235013,24.1500178276684,5294.09631803001,"Sim","Casa",13,17.404959264243
239.34314190739,2,128.075902932996,24.1116615280401,7397.90644874443,"Não","Casa",11,12.6360044905855
296.174517548202,4,168.736099892029,23.434725287723,5504.64555136111,"Não","Casa",6,3.99382397948617
230.655874794453,5,84.6739266521566,22.0030246719867,7232.2299020945,"Sim","Apartamento",14,14.5165428515833
257.021997443355,2,103.648133519138,22.1325088416904,6258.39207763244,"Sim","Apartamento",11,16.2384227235341
210.651406350339,3,95.7067258903304,23.224429079886,5981.40519887586,"Não","Casa",10,11.3653711301054
261.692074249976,6,116.444522209375,21.3694342633731,6702.23413028271,"Não","Casa",18,21.3303735406704
300.46891718463,1,187.310125492095,18.8475532027911,NA,"Sim","Apartamento",13,15.6943201126289
333.660027115824,6,153.159241632201,19.8972824033717,6179.55720364241,"Sim","Casa",8,7.87474090630483
225.237877012645,5,92.7774113804828,25.311879352702,4334.22161634883,"Não","Apartamento",11,12.9941351685762
263.073017360154,6,138.301898730736,20.6508156602363,3936.90442615592,"Sim","Apartamento",11,12.5707445048811
190.086784489656,3,87.4974548805357,21.2816508951866,4367.87096499449,"Não","Casa",12,15.5437642222094
228.425045199552,2,91.2239083986414,26.7643241769016,7383.81747590504,"Não","Casa",10,12.0250979119043
263.656130413645,1,139.301805038812,23.6022950726704,6789.55032819872,"Sim","Casa",9,8.94946969299585
281.61964888577,4,151.787933713582,20.0366087510035,4026.08317366024,"Sim","Apartamento",15,17.3691759066706
232.752613248269,4,110.635013844168,26.0647702563354,5115.73440655114,"Não","Casa",11,11.5506849666777
193.17594039955,3,63.5461535768549,22.7426283357218,5804.65780203721,"Não","Apartamento",15,19.3684374533208
230.182724201271,1,136.552399325982,22.8866330817621,8586.00972495179,"Não","Apartamento",3,3.41368886563162
308.336031542471,6,131.389740770941,24.4400524757598,9750.39108553268,"Sim","Apartamento",9,12.1478644447299
286.794930965045,6,142.402492040986,21.9785664831472,9093.51247601563,"Sim","Casa",6,7.45791921626222
196.685062096942,2,73.4498135454721,21.8558704372593,6773.43479046261,"Sim","Apartamento",8,9.12707837147306
296.995153222687,3,154.805315272396,22.9265129143204,8819.90216313219,"Sim","Casa",3,0.393360593438941
211.40160695064,1,128.361410197726,20.971793590028,4496.95325623922,"Não","Apartamento",12,15.4991248298579
210.063721441933,1,70.2171220334081,20.7774981262549,9237.76823966414,"Sim","Casa",9,10.8739562415068
223.538949248749,2,120.1426974387,24.8308560796073,5722.0697686502,"Não","Casa",10,11.7260393187896
212.555170677794,2,123.544572610455,24.1620274003666,4033.06807539592,"Não","Casa",7,8.02025629714571
270.459516833961,4,149.563370572816,22.1881090350659,1609.41081914166,"Sim","Casa",6,7.29416024004623
270.381791446241,3,71.1315241359598,25.0291106487836,7508.02773981035,"Sim","Apartamento",13,16.7543449984587
162.47186922551,2,148.197758954069,17.0446914942803,3463.19758896668,"Não","Apartamento",8,10.0787265089161
236.899125281029,2,120.381869342972,17.2905166781943,4839.36226135652,"Sim","Apartamento",8,7.48885351010153
265.368819266056,5,129.467458144247,21.5848516266452,6226.20531624883,"Sim","Casa",9,11.3981894820974
204.577937661041,1,97.0613117845911,21.3998946401177,7333.05439013245,"Não","Apartamento",6,8.40113824286446
228.239249904584,3,108.984804345214,25.0312721693705,7475.85226544989,"Não","Casa",11,13.8957307110576
253.400429735338,2,112.453295193558,20.771008834205,5196.36127217196,"Sim","Casa",15,19.4053113036691
233.780678163738,2,99.5642394470892,17.5384233876014,5681.77025176578,"Sim","Apartamento",11,10.4575007220794
254.866198431681,4,114.884884229048,22.661739924271,4773.00894219907,"Sim","Casa",12,14.2353921242508
314.658470622671,4,113.100682639332,19.2619156344974,6587.37685923905,"Sim","Apartamento",10,12.9835303475673
234.970326519576,4,102.608144806217,24.7524766423856,6246.7435043068,"Sim","Apartamento",13,15.7135683974931
260.492568855766,5,123.953347656823,17.6267215692031,7540.42061827965,"Sim","Casa",15,18.2395683609335
285.577700240237,5,166.157364373034,15.9500925679335,4324.5166188441,"Sim","Casa",9,11.7155691615657
202.243960788606,4,115.241059850946,21.4179570636703,2996.63971062718,"Não","Apartamento",8,11.0153434263691
244.638799409733,4,66.2761686682637,19.8064083344063,9445.5550788438,"Sim","Casa",11,11.848186022309
219.235411077981,2,106.000408918985,27.814649920457,3150.76442119854,"Sim","Apartamento",12,13.3593423098079
300.886011319215,5,146.260347473594,19.2196276575231,5856.19624873381,"Sim","Apartamento",14,15.9121529167115
188.956549790384,2,79.661832823028,21.5228656150137,3016.3445195134,"Sim","Casa",3,4.70797502411145
192.704267050426,2,91.8932415773378,22.9333982033059,6472.95145581031,"Sim","Casa",10,11.9096638176059
230.964322694183,4,66.3801505461697,24.2093042871058,5325.19848276361,"Sim","Casa",13,16.6604221765387
210.561349384008,6,147.64890218282,20.568951870385,3486.49027889992,"Não","Casa",7,8.14092176406099
264.233262237927,5,110.385175609486,26.3906937567515,3485.8365116572,"Sim","Casa",11,11.9509224083473
215.016154937877,3,161.944115191749,18.9509403907783,4730.54742517942,"Não","Casa",3,6.14857481155858
218.137401913667,3,163.25333179403,24.5984739734227,6397.31177332056,"Não","Casa",11,16.1428382774595
304.729343890374,6,126.14620515235,23.2728728062654,5482.4431509239,"Sim","Apartamento",11,13.1817633291158
